movie,review,sentiment
tt0068646,act simpli amaz els could say could appeal peopleeven today watch actor like al pacino marlon brando jame caan dian keaton talia shire robert duval like heaven someon fan movi movi brando abl bring back limelight perform godfath alon icon charact recreat much film almost alreadi becom clich perform though clich perform subtl breathtak genuin realist probabl definit genuin marlon brando al pacino perfect film well way start career charact depth display perfectli abl display innerbattl mind well battl famili friend enemi charact psycholog charact studi anyth els robert duval glue movi ad differ perspect everyth italian yet respect mafia charact man high author within corleon famili listen insight simpli perfect give film great balanc throughout rest cast ice caketh write phenomen breathtak mention movi quot even quot though make write perfect symbol mean went everi scene countless symbol messag line memor yet realist movi could get,positive
tt0068646,must rank best film along part 2of timean ensembl perform weak spotparticularli john cazal fredo richard castellano clemenza give wonder underst perform believ castellano clemenza bring real touch rolejohn cazal bring troubl fredo life see weak fredo desper tri live famili reput know never father want stori one man reluct drawn murki famili businessand gradual chang circumst paint vivid pictur violent period us historydo miss film,negative
tt0068646,nephew 17 told uncertain term movi make start godfath doesnt believ anyth made great merit godfath like birth nation three godfath film bear view mario puzo creat compel charact franci ford coppola brought life vividli get suck perman like mammoth novel period gone wind mario puzo like margaret mitchel way could top book publishedanyon steep organ crime histori know lot allud godfath film case point alex rocco play minor charact moe green take upon slap fredo corleon around he also got cash flow problem casino he run one would live anoth planet know refer bugsi siegalth godfath stori begin end world war ii marlon brando rule roost vito corleon head one larg crime famili two son jame caan sonni john cazal fredo busi third al pacino michael come back war decor hero occas gather clan friend daughter talia shire conni gianni rizzi carlo russo charact marvel introduc plot situat laid beautifullymarlon brando appar decid georg c scott good refus oscar patton decid one better send bogu indian princess tell despit bit cheek brando certainli deserv oscar perform vito compel crimin famili man brando might lucki though al pacino realli main charact three godfath film nomin support actor categoryin fact pacino nomin jame caan robert duval play tom heggen famili lawyerconsiglier brando adopt son three way tie guarante oscar joel grey cabaret eddi albert nomin heartbreak kid fifth theyr great pacino best actor categorysing al martino play johnni fontain didnt know frank sinatra youd live anoth planet fact identif made complet fact martino sing one heart corleon wed earli sinatra hit sinatra happi godfath broke relat martino richard cont play barzini one mafia don part undersid sinatra legend work plot wellth imag dialog godfath enter popular cultur hors head john marley bed cryptic gangster dialog speak offer cant refus lucabrazzi sleep fish stuff rememb forev see filmth key scene think godfath retir brando pacino taken crime famili brando isnt happi road took success avail hope pacino could stay famili busi clean life wasnt mayb next gener think beauti playedin fact beauti play,positive
tt0068646,engross motion pictur featur finest edit cinematographi perform ever wonder theme famili run film later sequel one truli judg love uncondit god one truli judg easili word masterpiec describ film that said manywho argu masterpiec right money,positive
tt0068646,film pretti much perfect craft everi singl aspect godfath outstand mani icon line moment throughout movi replic entrench cultur year realli isnt much els say truli peak filmmak,positive
tt0068646,godfath trilog exclus set movi continu live human everi gener see say oh 10 10 watch know world live insid underworld one live except peopl underworld smart fact smart thing keep vito caroleon earli life shown partii well done show make kid couldnt even tell name went becom underworld keep senat judg lawyer pocket meet call five famili among impress scenesa saga goe 9 continu hour take around variou walk life mike don younger son becom later school day love life person life famili life busi life polit life religi life differ role mike play life intertwin arei enjoy watch movi much wish seen much amaz see partiii made 18 year later parti made everyth look continu watch togetheri need say much godfath father trilog around everyon know great set movi matter actual get see themwatch kudo franci ford coppola vishi,positive
tt0071562,coppola masterpiec rival godfath part ii 1940 set first movi extend backward forward reveal corrupt effect powerth film breathtak scope tragic grandeur show two parallel stori extend two differ time period earli career young vito corleon seen first around turn 20th centuri sicili 1917 build crimin underworld italian ghetto new york citi post world war plu son michael al pacino desper tri keep famili together pacino perform quiet solemn cold ruthless whole contrast idealist innoc war hero initi met begin first film he calcul frighten forc seek expand casino prerevolutionari cuba consolid empir surround perfidi treason maintain total confid abil control situat whether testifi enrag senat tri outfac worst enemiesth film haunt final shot lone isol paranoid michael empti compound unforgett movi scene tragic portrait lone fulli damn person emot empti finish far waspish wife distant faith lawyerd niro rise orphan child famili feud back itali hood new york posit respect provid welcom break pacino relentless attitud sinc peopl kill seem deserv vito come better michael wise coppola shuffl two stori togeth despit lengthi flashback disturb continuityth entir cast contribut greatli success film lee strasberg fascin mixtur lust ruthless g spradlin absolut right sinist corrupt nevada senat michael v gazzo unforgett troubl grayhair inform gaston moschin excel blackmail white suit john cazal marvel timid vagu confus hesit fredo dian keaton clearli irrat longsuff wife kay talia shire extravag lousi mother troy donahu ambiti fortunehunt suitor robert duval excel confid retain allpow corleon familycoppola motion pictur mere suppli new charact event origin far complex intim movi predecessor realli sequel cleverli shift time two distinct narr extrem realist violenc crimin mental gangster,positive
tt0071562,godfath part ii excel like predecessor first arguabl greatest film ever made second instal easili best sequel produc hand film split stori michael corleon al pacino oscarnomin young vito corleon robert de niro starmak first oscarwin perform 1950 michael tri expand crime empir local la vega hollywood even turbul cuba howev numer problem older brother fredo john cazal may doublecross famili also two promin crime boss pose consider threat well lee strasberg michael v gazzo oscarnomin younger sister conni oscar nomine talia shire still reel husband murder father death conclus origin film michael also distanc wife dian keaton trust friend robert duval occur get glimps earli life michael father de niro learn parent older brother kill early1900 sicili immigr new york vito pay due learn trick trade buy time decid creat small empir would cours grow becom saw origin would seem film would confus jump back forth michael father coppola give enough inform keep audienc intrigu segment film wellmad run smoothli even though last 200 minut mani think instal best seri even though still think origin best total disagre assert definit sequel 5 star 5,positive
tt0071562,one time great probabl alon greatest thing ever made histori cinematographi movi prequel sequel first godfath movi never watch anyth like entir life movi explain life underworld peopl great way also show vengeanc erad happi life peopl dont even care famili greed power masterpiec never written even centuri even kind movi suggest watch atleast life youll depriv one greatest thing watch ever made,positive
tt0071562,sequel terrif first film hesit call sequel sequel quit simpli wrong word look film like matrix reload sequel godfath part ii someth good call sequelth film six oscar 1974 includ best pictur best support actor robert de niro deserv everi one involv viewer start never let particular aspect enjoy film flashback vito corleon child immigr new york citi social problem homeland sicili like intertwin michael corleon al pacino son present day deal crime inherit vito robert de niro father year ago like michael come term famili legaci film show us vito come term futur day shoot man gritti apart complex turn point life everi actor top form al pacino gradual made move man deni futur man accept charact spotlight film much first film though center around decisionsrobert de niro particularli wonder convinc young vito corleon cours play constantlyspoof marlon brando origin de niro take iron grip charact complet engulf 1974 sign actor would go place inde didcoppola magic sens direct work script coppola mario puzo whose novel seri base upon origin wonder film sequel present challeng flashback often intercut middl film awkward time godfath part ii coppola use precis right moment manag careen scene time period free abandonit take great kind skill master someth like much less sequel one belov film time godfath instant classic upon releas 1972 coppola two year plan continu film peopl told wouldnt work would never beat origin would never pull show godfath part ii may well best sequel ever seen entir lifetim wish good call sequel almost seem insult,positive
tt0071562,origin godfath brilliant work sens voyeurist delight allow us see mafia insid becom part famili singlehandedli chang world view organ crime creat cast sympathet charact none shred common moral highest gross movi time brando creat cultur icon whose influenc reson strong today 1972a extraordinari achiev part ii even better easili receiv nod best pictur ever made seen least 20 time time 200 minut fli byth movi use flashback brilliantli weav two tale main stori reign michael corleon world power crimin reap benefit legal gambl la vega michael evid billionair iron fist world treacheri behind director franci ford coppola spin tale rise michael father vito center new york mafia scene make film work art without spoil simpli say robert deniro young vito best act perform time role richli deserv oscarth screenplay full delici littl underworld nugget keep friend close dont want kill everyon enemi blow dens twist plot past dizzi merciless pace cinematographi depress atmospher score continu eeri role predecessor foretel death evilal make movi great infinit watchabl what deeper insid film realli true geniusth godfath part ii realli movi mafia movi man life long struggl michael control vast empir constantli slip hand grow increasingli distrust paranoid even show sign hate life michael almost seem resent fact natur born crime lord man put famili busi ahead everythingth great michael corleon never come term one simpl fact father empir built love respect michael empir built fear violent treacheryse movi threeandahalf hour well spent,positive
tt0071562,godfath part ii suspens drama excit stori great act great special effect would definit recommend watch moviebut first watch origin classic 1972 godfath movi may good first movi still amaz sequel,positive
tt0071562,see godfath improv one favorit film want get godfath rent word cant describ great sequel act amaz stori movi went never got bore everyth movi clearli beauti end far favorit sit tabl talk mani great scene like vito younger fredo lake mani mani see movi brilliant filmak better first film still extrem worth sequel1010,positive
tt0071562,nino rota music score play even greater role equal differ successor predecessor yearn lament stimul bygon age see infecti nino rota music affect sentiment savag event screen puls film one imagin without nino rota music realist deduct guid us feel film condit us understand charact within world throughout corleon famili mani crimin action understand one doesnt monster order live done themin dual expans predecessor masterpiec juxtaposit see michael corleon forfeit remain shred moral becom empti shell insecur merciless father quietli knew latter day would michael lost sight valu made corleon better becom new godfath everi bit evil score tonal harmoni honey emot aesthet sad music often evok emot sure subtli stori consid sever opera ridicul stori lyric yet contain aria liter move us tearsth devolut michael corleon adjac flashback youth young manhood father vito play patern homelov subtleti robert de niro scene sicili old new york turn centuri follow convent pattern young man rise show mafia code burn corleon blood fals romantic conceal necess murder busi dont look vito victim environ product depict resort italian cultur turn initi protect homeland protect livelihood immigr came america paid less blacksth film open 1901 corleon sicili funer process young vito father kill local mafia chieftain ciccio insult process vito older brother also murder swore aveng father vito mother goe ciccio beg life young vito refus sacrific allow vito escap scour town warn sleep townsfolk harbor boy aid townspeopl vito find way ship elli island immigr agent mishear vito hometown corleon name regist vito corleon open event gradual follow see vito damnabl earli experi enhanc sens famili experi reveng necess pass vito sonsth life young vito help explain form adult corleon unplan successor michael youngest child transform hark back true desir make corleon famili complet legitim feel must play game old rule wife say told five year corleon famili complet legitim seven year ago two alltoor narr two superb lead perform last imag even parallel two elderli don reveng must hadi admir way coppola puzo requir us think along michael feel fragil deliber involv miami boss hyman roth older brother fredo death sonni previou film michael drift sever explan past sever key player mislead nearli like game blindfold chess envis move without see coppola show michael break burden recal war hero success colleg student forg honest life ultim michael one swear age mother michael desol scene dialogu inform film close shotso sixtim oscarwin threeandahalfhour gangster epic ultim dreari experi mourn couldv contrast earlier film corleon seen defend old valu modern hunger young vito murder fulli understand sicili new york scene part ii wise diplomat murder person hyman roth say noth busi crucial differ father son vito cogniz comprehend need feel problem view other michael grow opposit direct wherea first movi taut ensembl piec second part leisur film close studi two charact neither share scene everyon els peripheryit must seen piec consumm mastership godfath charact film truli take simul environment exist us becom film everyon cherish movi extent see least,positive
tt0071562,movi way good label sequel godfath rather companion piec origin two perfectli compliment sequel prequel show rise young vito moral declin micheal charact brought life uncanni abil robert deniro al pacino say two good actor like say nuclear bomb make loud nois movi prove top respect craft al pacino standout ensembl cast amaz eye chang first part cold ruthless unemot betray price micheal corleon paid power watch movi learn greatest gangster film time,positive
tt0071562,say film sequel sin al pacino robert de niro win oscar film robert de niro perform vito corleon perfect everi scene one perfect al pacino alway perfect unlik first film much betterproseveryth script direct cast perform everyth film perfect 3 hour worth itconsnoth movi perfect,positive
tt0071562,godfath part ii 1974number 1 1974top 3 1970smi father taught mani thing keep friend close keep enemi closerth godfath part ii truli masterpiec timeless classic beauti endlessli watchableth second part franci ford coppola epic violent gangster trilog follow reign michael corleon head corleon famili well film show us earli year vito corleon marlon brando play flawlessli academi award winner robert de niro creat empir money gambl respect beauti direct franci ford coppola godfath part ii exce everi expect outstand perform academi award winner al pacinodian keaton robert duval robert de niro second part unforgett trilog one finest film ever made cinemat art treasur film histori finest sequel ever made faultless flawless grip drama coppola second part crime saga opinion one top 5 film time perhap tower first part close perfect movi getpacino best1010,positive
tt0071562,probabl mani peopl godfath part ii continu sequel godfath look imdb rate youll see im one feel way good firstth act may better act origin robert de niro gave perfect subtl perform vito corleon portray power breathtak think de niro definit think subtl smooth exactli definit one top three perform career depth portray abl justifi vito corleon marlon brando portray first al pacino gave strong perform play michael corleon get see tough decis made consequ certain action al pacino perfectli display amount thought struggl goe come everi action make way affect relationship famili power influenc dian keaton realli given lot room act first good play stereotyp wife alway stand behind husband rather woman mind will go feel deserv robert duval glue movi kind make feel safe john cazal also impact first play halfwit brother alway need bail lot charact sound familiar stereotyp godfath part ii everi charact play extraordinari depth everyon talia shire gave fine perform lee strasberg way kid play young vito corleon perfect part ii seem charact studi originalth direct perfect franci ford coppola know least knew make movi first godfath movi done precis perfectli noth realli stick perfect throughout coppola let actor play everyth type cast mani movi maintain consist flow 3 hour let alon even hour 45 minutesth write may quit good first term quot storylin perfect see decis made new mob boss michael corleon common sens flash back vito corleon life geniu storylin could better coppola puzo great job waylik first cinematographi amaz slightli differ tone first majest mythic look part ii feel modern time creep corleon adjust part ii corrupt evil twist guess end signifi music obvious first perfect fit greatli rest movieth first movi godfath seri realli like movi though actual differ great continu storylin first second realli creat strong band sequel second movi great seri let down disappoint continu great first one,positive
tt0071562,godfath part two possibl best film ever made everi part film amaz even better origin surpris stori amaz everyth make perfect sens oscar win screenplay amaz dialogu origin realist ever putt screen charact flawless everi way perfectli written act fantast cant believ al pacino lost oscar robert de niro even better truli amaz interestingli fail say singl word english direct also amaz franci ford coppola even better job godfath apocalyps visual effect much better amaz one origin godfath one best film ever must see flawless,positive
tt0071562,seri note almost unthink watch film without seen godfath 1972 first direct continu storyth good news godfath part ii mani amaz qualiti includ fantast perform superb cast sublim unpreced visual one els abl captur sinc engag stori bad news easili 10 overal sprawl unfocus cant possibl give 9 earn asset transcend what basic mess overal 10 review tell posit point length may pick thing review would think would 9 rest assur even flaw godfath part ii still essenti viewingdirectorcowrit franci ford coppola cleverli begin film parallel godfath see michael corleon al pacino role father vito marlon brando first film accept prostrat guest parti go outsid like first film parti consum lot time get know princip charact perhap segment perhap bit realiz mayb begin wasnt clever structur godfath part ii parallel godfath broad perspect coppola cowrit mario puzo use first film someth templat creat oneaft parti attempt hit michael quickli learn everyth rosi corleon mafia world michael believ someon insid involv hit launch complic sequenc event michael live nevada travel miami cuba new york accus differ peopl involv attempt hit depend talk may part grand scheme set respons parti one flaw film coppola doesnt convey michael underli thought well even later action rather feel like clever setup start feel like slightli muddl writingdur middl section film goe hour also hint problem plagu godfathera bloat cast bit mani charact arent well enough present explain may need keep scorecardcoppola puzo also treat us mani extend flashback segment mean way back vito boy young man play robert de niro money best scene film although mayb that bit bia creep im huge de niro fanbut let talk main plagu filmsprawl mayb first evid flashback good go far long happen far frequent sustain momentum either michael stori vitoasayoungst stori begin feel like toggl back forth two film track taken prequel least would solid 10there also lot sprawl michael corleon segment coppola appear suffer id call jk rowl syndrom happen artist becom success enough fire ignor editor instead take good advic trim fat artist decid leav much clout overrid dissent sensibl opinion michael corleon stori lot fat includ much cuba materi exampl sit around tabl presid labori pass around solid gold telephon senat hear go far long make provid dramat point onth film begin feel like coupl season televis show coppola tri cram 3 half hour film wors collect delet scene scene except fat need trim excel isol time climax roll around whole arbitrari feelingthi especi clear dnouement seem endiv bare left room talk good point first one peopl mention act isnt bad perform film pacino de niro rel minor charact like play dian keaton talia shire john cazal realli stand outth second outstand point similar first film beauti visual although cinematographi product design great realli impress darkli lit scene charact featur set emerg pitchblack everyth rich deep shade burgundi brown orang amazingli noth get lost scene must incred difficult achiev without make shot dark cant rememb anoth film sinc abl captur look flashback scene also similar lighter color creat appropri sepiaton feelalthough broad perspect problem unfortun closer focu segment film provid exemplari artistri given film import cultur godfath part ii mustse,positive
tt0071562,franci coppola mario puzo continu epic saga live infam corleon famili head michael corleon al pacino film better predessor godfath film flipflop gracious beauti michael struggl famili busi life young vito corleon robert de niro brilliant oscarwin perform rise power well robert duval dian keaton lee strassberg john cazal give excel support perform carmin coppola nino rota score masterpiec music movi expertli film cinematographi superb,positive
tt0071562,lot peopl seem consid godfath part ii best film ever made film that even better alreadi excel predecessor unfortun disagre movi good well made origin think origin edgeth reason script better involv first time around dual narr one follow tradit sequel rout show happen corleon famili event first movi second prequel reveal vito corleon becam mafia boss end aswhil love robert de niro enjoy flashback scene felt whole sequenc slightli unnecessari materi given viewer alreadi guess de niro charact rose rank event wit feel littl bit superflu sure pair assassin scene excel rest feel obviou expectedmeanwhil pacino narr also problem although cast director arent fault coppola reunit mani princip excel effect howev isnt nearli much incid narr whole stori feel littl drag littl overemphasis first film pacino charact three four major plot point deal wherea time event limit exampl entir film focus situat roth wherea godfath would taken half hour therefor end come admittedli power effect comparison genuin amaz thing saw first film done apart littl depth charact focu cant take much away sequel good quit level first,positive
tt0071562,agre call godfath part ii sequel rather insult one rare sequel almost outdo first consid amaz first godfath say lot godfath part ii longer way also richer peopl may say like first slow take unfold cours think deliber first godfath elegiac qualiti make even compellingfor one thing film well made cinematographi simpli gorgeou whether dark autumn picturesqu set wondrou music outstand haunt stick head long time brilliantli written screenplay intellig thought masterli direct franci ford coppola fabul construct stori film wonder scene scene vito flee sicili grandeur silent movi scene cuba actual avoid clumsi confus climax extrem chill mention pop goe weasel scene funnyth act superb vito brilliantli portray robert deniro one better perform also taken robert duval loyal tom john cazal dian keaton pictur belong al pacino great carri first godfath movi even better simpli phenomen honest think oscar overal amaz film one best sequel ever conceiv 1010 bethani cox,positive
tt0071562,godfath part ii seen mani greatest sequel movi histori one best film time even think better godfath argu film greatand deserv best pictur award placement 3 imdb top 100 list sinc 500 review site cant think even bother review what one review sing prais act write direct entir product perfect say see film must tri watch version combin first two film oneand add addit stori make one huge perfect epic simpli cant film buff without see pictur,positive
tt0071562,tale contempt corrupt extort fraud disrupt dinosaur roam testosteron foam street sewer rat runth overwhelmingli brilliant perform come al pacino although would go play charact futur film rest cast essenti play role would also perpetu play watch subsequ offeringsdo work well today im sure surviv test time well film era edit jump errat women gener treat like brood mare live ignor surround long there good sing song danc cake christen wed even betteri fondli rememb edward g robinson film better jimmi cagney even georg raft best mob villain countri mile,positive
tt0071562,sequel origin godfath slower move origin mayb better first fresh materi brando presenc huge plu one dig blood gut two main charact provok thought well introduc us one prolif actor todaymichael descent dark terribl behold tragedi surround struggl maintain empir alien process hey easi hold crime empir togeth think film set make michael tragic figur feel sympathi guy murder famili member cold world obvious take strong man stay top interest final scene grim stark michael sit contempl chair watch dead leav blow around himpacino perform magnific great scene especi michael realiz fredo betray simpl movement cover forehead shock despair convey much michael becom three dimension charact film oppos first pacino nail partth secondari stori rise michael father vito corleon watch birth star deniro even surpass pacino part possibl calcul vito calmli stalk fanucci rooftop classic film deniro play role death knife thin pale yet slick immacul appear mani hit men movi borrow deniro look godfath unlik mani film gener convey thought simpl movement watch deniro pale visibl stare old italian remedi sick babi know right vito corleon whatev take protect save famili watch fanucci board car lean deniro express know fanucci alreadi dead man that unsurpass actingth set beauti behold probabl best cinematographi seen movi earli 1900 new york italian neighborhood unreal watch pedestrian background movement focu scene occur that sheer magic watch hyman roth cuba lie couch shirtless gentl wind move drape practic feel heat hear smell citi havana made think much care calcul put moviesom weak point lee strasberg hyman roth par actor gazzo pentang grate nerv especi first hour hope would get whack would appear rest film rest cast great usual especi duval kirbi much complain aboutth second godfath tri first studi vito vs michael differ motiv rule empir wherea vito tri whatev take rise poverti provid famili love michael rule ruthless need succeed maintain empir see result taken bothon greatest film time,positive
tt0071562,absolut love godfath part 1 ill admit tad disappoinnt sequel thought bad didnt live hype better sequel one greatest sequel ever realli dont think that absolut love perform marlon brando that someth love film also like al pacino first movi fulli control didnt quit like act good like way act eye man word still prefer brando lead want carri filmth cinematographi excel 70 standard incred see must love much sequel especi far stori goe one noth groundbreak jaw drop highli predict annoy bore timesth best part flashback scene robert de niro play young vito corleon fro current time flashback tad annoy enjoy part de niro usual dont mind long film love godfath 1972 immens ill admit found quit long tediou finish felt scene could cut short could made even betteroveral still pretti solid movi may feel age well kinda overr go 710 one,positive
tt0071562,rare see sequel good first even rarer see two act veteran de niro pacino togeth film film deliv love first godfath film act talent cinematographi fantast stori act everi bit great cinematographi good stori wasnt exactli good first flashback show vito youngbeauti portray de niro wouldnt gotten perfect rate save film otherwis slow littl bland due stori great first first show us mafia war show aftermath michael corleon rise power fall vito first howev film number flashback show us vito young de niro perfectli show us entir rang talent mimick brando perform perfect plot good good first save flashback sequenc show us vito corleon came power act everi bit great first al pacino still give great perform like first cast member came back first includ robert duval dian keaton also give great perform first new actor also give great perform though follow stand best robert de niro lee strasberg michael v gazzo charact wellwritten first mafia portray menacingli first film like first share memor quot realli scene memor like first one great film mainli de niro pacino de niro fill brando part fairli well overal film isnt entertain excit first though reach qualiti overal recommend fan variou actor involv cours anyon enjoy first enjoy one possibl lesser extent 1010,positive
tt0071562,godfath part 2 finest sequel ever made arguabl finer film origin godfath film divid two main part stori young vito corleon flawlessli act robert de niro worthi oscar winner rise power michael head famili franci coppola recollabor mani crew member first film achiev quit superb period piec thank cinematographi gordon willi set design dean tavoulari act perform outstand henc three support oscar nomin act guru lee strasberg hyman roth michael gazzo frank pentang robert de niro young vito corleon duval keaton cazal shire provid first rate perform perform al pacino steal show expertli portray michael cool calcul suspici corleon film expand upon origin movi bring us famili activ nevada florida havana arguabl finest movi 70 cinemat masterpiec greatest ensembl act probabl see,positive
tt0071562,godfath part ii consumm saga corleon crime famili regard mani best sequel ever godfath part ii equal brilliant precursor good enough stand movi juxtapos earli life vito corleon orphan childhood rise power new york life son michael vito death michael becom power mafia head al pacino pick left first part consumm michael journey dark side process present greatest antihero western cinema ever embodi movi gave pacino third consecut oscar nomin perpetu stardom catapult ruck lay foundat illustri career like part perform movi absolut worthi oscar academi rob gloryrobert de niro oscar win portray vito corleon give great perform without utter singl word english synergi impart brillianc two outstand perform make movi treat watch robert duval repris role tom hagen desir degre subtleti equanim remind viewer brando portray godfath part entir cast brilliant special mention john cazol fredo lee strasberg hyman roth michael vgazzo franki pentag outstand say least cuppola brilliant innov direct give puzo master stori incred impetu well complement nino rota poignant score gordon willi vivid cinematographi nutshel movi though sanguinari lengthi precursor equal brilliant work cinema profound deepli engross master piecehttpwwwapotpourriofvestigescom,positive
tt0071562,baggi wholli unnecessari doesnt hold candl origin yet also exampl one finest sequel time phenomen piec filmmak regardless flaw godfath part ii 1974 odditi way one sinc simpli shouldnt work total there almost way could believ piec power past threehour mark thank mainli unneed honestli less interest flashback plot seemingli disconnect main stori there moment foremost narr id suggest cut even second even flashback bit breathlessli entertain much instantli gratifi way slowburn main narr everi second pictur add experi seem sweepingli massiv yet strang intim effortlessli engag examin fall empir nostalg sad heart man whose soul slowli turn stone 810,positive
tt0468569,confid direct dark brood pack impress action sequenc complex stori dark knight includ careerdefin turn heath ledger well oscar worthi perform tdk remain best batman movi comic book movi ever creat,positive
tt0468569,got see dark knight wednesday night reason though im write movi comment late didnt wan na jump say movi awesom want think still today cant stop think movi dark knight live hype goe beyond batman movi goe batman movi gone gave us real sold stori final told villain way injustic world get underneath batman skin believ peopl still faith good earth heath ledger absolut love jack nicolson perform 1989 film first read heath sign onto dark knight like kid see dark knight heath incred im go compar jack heath perform two differ version joker heath joker definit scari intens two nomin didnt know go next crazi also charismat point could relat charact worst part he crazi he drive gotham crazi treat everyon like littl puppet string control guess well smile face much batman film much comic book film dark knight truli deliv drama action romanc horror dark humor studi psychopath killer detect stori forc behind epic movi christoph nolan who previou film batman begin didnt realli thrill incred film make truli shown dark knight shot got gotham citi absolut fantast made feel part citi part batman stori one thing absolut love dark knight normal comic book movi know real peopl dont dress costum save day villain dont name crazi name dress make crazi costum dark knight actual make seem incred real like could happenbruc wayn still learn doubl life batman lost rachel new district attorney harvey dent he inspir other dress batman tri take villain citi thing much wors joker waltz town he go bring hell upon gotham citi constantli play gotham mind tri get batman reveal batman never dealt psychopath geniu joker name classi villain gotham need also brought new thought batman head actual alik differ batman complet joker would noth without batman reli harvey dent gotham white knight tri put gotham scum jail joker play batman commission gordon harvey rachel find horrif posit harvey must discov die hero live long enough becom villainal perform dead movi everyon go crazi heath ledger perform one perform would also love credit aaron eckhart play harvey denttwo face perform great heath made two face human villain could understand hatr vengeanc happen becam two face know everyon say truli mean say one best movi seen long time great movi past year think dark knight serious someth special dont wan na build much sinc peopl go theater expect word opinion though great movi cant come word describ incred power movi honest would go 10 rate could batman film wait ive seen twice one weekend im go see three time upcom week dont mind one bit cant wait sequel would like say rip heath wish could seen breath take perform joker1010,positive
tt0468569,movi work art finest sequel ever made dont think see anoth movi like long time heath ledger joker best movi characht ever seen far aveng endgam great dark knight much better best batman ever best joker ever best dc movi ever best superhero movi ever ando best movi ever,positive
tt0468569,dark ye complex ambiti christoph nolan cowrit jonathan nolan deserv stand ovat dont usual go loud movi fill mindless gore violenc dark knight certainli loud violent mindless depth soul even joker extraordinari creation heath ledger deepli human natur petul christian bale make ego alter ego fascin complex film superhero part geniu movi batman screen time realli lead attent captiv heath ledger determin inspir breathtak atmospher envelop gotham well us aplomb christoph nolan director mind blow secret believ obviou respect audienc he done elev popular genr shakesperean proport bravo,positive
tt0468569,want best movi great stori great act thrill twist watch joker 2019 come back give dark knight 10 thank heath ledger except perform,positive
tt0468569,couldnt believ dark knight could live hype that perhap biggest surpris secret believ stun matur intellig script make best superhero movi ever made wasnt enough heath ledger newest tragic modern icon present us preview someth well never see fearless extraordinari actor capabl fill human even grotesqu villain perform master class fortun christian bale batman almost support charact bale good someth around mouth stop great dark knight visual stun power move els could anyon want,positive
tt0468569,pleasur watch movi imax theatr london advertis slogan biggest screen uk one greatest movi experi life first movi imax theatr recommend anyon chanc watch even entir movi shot imax theatr still abl blow someon away great visual combin great stori superb actingth movi could also call joker even heath ledger great perform still batman movi dark knight clear enough even without batman titl simpli love movi heard complaint friend seem might problem depict charact love heath ledger would want see even crazier plot thread especi done charact aaron eckhart although see might problem fan comic book still stand vote best batman movi ever hope nolan bale make next one,positive
tt0468569,think could wax lyric movi day absolut incred start finishthi batman trilog second outing fill hardhit action almost everi scene absolut enthral watch stori realli good twist turn keep viewer constantli toe especi third act movi mani memor scene pack throughout movi mani quot idea sprinkl throughout probabl could analyz hoursbecaus action stori incred dynam batman joker realli make movi contrast two right wrong chao anarchi versu order joker perfect villain batman batman liter said movi symbol essenc idea batman center around order rule moral code embody right joker challeng core foundat batman stand someon doesnt follow rule pure chao anarchi personifi perfectli state third act movi hang upsid build happen unstopp forc meet immov object joker want batman go moral break rule power thing also see joker way point also add anoth layer charact dynam two truli amaz battl brilliant act heath ledger major part absolut incred joker rest peacei could probabl go great think movi ill say watch movi watch first movi trilog first someth absolut dont want still think see movi great,positive
tt0468569,christoph nolan second bundl joy dark knight exceed expect success 2005 reboot batman franchis took alreadi establish expand amp gave deeper darker brood stori grip suspens like catch guard sever time throughout christian bale delv deeper batman sworn fight evil injustic though also quit reluct uncertain crusad ever end cleans inner turmoil fractur soul due murder belov parent help trust butler alfr play superbl michael cane ground give moral support keep check real star show heath ledger batman deadli enemi joker honestli tell good jack nicholson batman89 child play compar joker sadist psychot downright scarier psycholog disturb previou incarn clown princ crime ledger give justic along origin cast come fresh face aaron eckhart maggi gyllenha must say though like kati holm gyllenha give much better perform far cri damselindistress stereotyp though there littl thank that common film bale gyllenhal much better chemistri time around holm even better fight sequenc vastli improv featur brutal bone crush combat begin addit new technolog batman dispos also worth mention screenwrit jonathan nolan give film ad frost alreadi delici cake simpli put dark knight total bad ass begin action great plot deeper engross applaud christoph nolan christian bale especi heath ledger sadli pass away earlier year aboard believ mr nolan talent second instal although may feel bit melancholi ledger death final note say sincer heart rememb heath ledger honor mind heart perform human father daughter matilda ledger may issu best wish famili friend daughter year come rememb honor role past role incred individu talent actor rest peac heath ledger 4419791222008,positive
tt0468569,someon els act joker would give movi 78 star major peopl end love villain hero rare happend moviesrest peac heath ledger,positive
